Date,Floor Price,Volume
"Sunday, Dec 19, 2021",6.8132263157895,89.615789473684
"Monday, Dec 20, 2021",6.6650531914894,144.58510638298
"Tuesday, Dec 21, 2021",6.5453513513513,121.9027027027
"Wednesday, Dec 22, 2021",6.6416243093923,130.55801104972
"Thursday, Dec 23, 2021",6.8408602150538,124.58064516129
"Friday, Dec 24, 2021",6.7954010695187,102.99465240642
"Saturday, Dec 25, 2021",6.7883422459893,98.197860962567
"Sunday, Dec 26, 2021",7.2714413407821,342.9217877095
"Monday, Dec 27, 2021",8.8025707865169, 1 191.9494382022
"Tuesday, Dec 28, 2021",7.9368637837838,368.64864864865
"Wednesday, Dec 29, 2021",7.8784205714286,209.69142857143
"Thursday, Dec 30, 2021",7.9585082872928,149.37016574586
"Friday, Dec 31, 2021",8.557032967033,295.02747252747
"Saturday, Jan 1, 2022",8.8515083798882,274.0782122905
"Sunday, Jan 2, 2022",10.039736046512,877.07558139535
"Monday, Jan 3, 2022",11.1657257039, 1 267.6264367816
"Tuesday, Jan 4, 2022",11.078815028902,567.06936416185
"Wednesday, Jan 5, 2022",10.297294117647,390.70588235294
"Thursday, Jan 6, 2022",9.8663157894737,506.56140350877
"Friday, Jan 7, 2022",10.265799695152,385.85365853659
"Saturday, Jan 8, 2022",11.108734933735,733.63253012048
"Sunday, Jan 9, 2022",10.880838926175,340.43624161074
"Monday, Jan 10, 2022",10.662343195266,226.97041420118
"Tuesday, Jan 11, 2022",10.917811515152,309.21818181818
"Wednesday, Jan 12, 2022",10.866391925466,240.34782608696
"Thursday, Jan 13, 2022",10.706161682716,288.34567901235
"Friday, Jan 14, 2022",12.031952229299,706.36305732484
"Saturday, Jan 15, 2022",12.310301265823,632.33544303797
"Sunday, Jan 16, 2022",12.529999150327,425.56862745098
"Monday, Jan 17, 2022",12.124506081081,299.93918918919
"Tuesday, Jan 18, 2022",11.565454545455,265.7803030303
"Wednesday, Jan 19, 2022",11.350076335878,318.43511450382
"Thursday, Jan 20, 2022",11.726462686567,357.52985074627
"Friday, Jan 21, 2022",12.547260273973,328.26712328767
"Saturday, Jan 22, 2022",12.21472972973,291.56756756757
"Sunday, Jan 23, 2022",11.809298245614,246.02631578947
"Monday, Jan 24, 2022",11.992972972973,414.2972972973
"Tuesday, Jan 25, 2022",13.382520325203,990.65040650407
"Wednesday, Jan 26, 2022",14.864769230769, 1 334.3418803419
"Thursday, Jan 27, 2022",14.663470588235,441.23529411765
"Friday, Jan 28, 2022",15.006031746032,593.33333333333
"Saturday, Jan 29, 2022",15.1506,444.95555555556
"Sunday, Jan 30, 2022",15.086382978723,505.31914893617
"Monday, Jan 31, 2022",15.039581372549, 1 197.9509803922
"Tuesday, Feb 1, 2022",12.594092436975, 1 506.731092437
"Wednesday, Feb 2, 2022",11.10823364485,520.47663551402
"Thursday, Feb 3, 2022",11.245287610619,316.93805309735
"Friday, Feb 4, 2022",11.09039047619,246.34285714286
"Saturday, Feb 5, 2022",10.713221052632,191.61403508772
"Sunday, Feb 6, 2022",10.945752542373,291.27966101695
"Monday, Feb 7, 2022",11.42842519685,417.94488188976
"Tuesday, Feb 8, 2022",11.688923076923,375.96153846154
"Wednesday, Feb 9, 2022",10.998652419355,101.28225806452
"Thursday, Feb 10, 2022",10.546987710843,174.27710843373
"Friday, Feb 11, 2022",11.067467021277,266.39361702128
"Saturday, Feb 12, 2022",10.975277777778,141.01111111111
"Sunday, Feb 13, 2022",10.697623762376,159.43564356436
"Monday, Feb 14, 2022",10.94698630137,206.31506849315
"Tuesday, Feb 15, 2022",11.848356521739,896.52173913043
"Wednesday, Feb 16, 2022",11.358,497.57894736842
"Thursday, Feb 17, 2022",10.551573033708,148.4606741573
"Friday, Feb 18, 2022",9.5638317757009,184.2523364486
"Saturday, Feb 19, 2022",10.846470588235,253.6
"Sunday, Feb 20, 2022",10.54172247191,138.04494382022
"Monday, Feb 21, 2022",9.75,87.782178217822
"Tuesday, Feb 22, 2022",9.044,134.21875
"Wednesday, Feb 23, 2022",8.5602752083333,250.98958333333
"Thursday, Feb 24, 2022",7.7461247524752,986.56435643564
"Friday, Feb 25, 2022",8.725294117647,687.08823529412
"Saturday, Feb 26, 2022",8.2389090909091,125.72727272727
"Sunday, Feb 27, 2022",8.1676,124.88775510204
"Monday, Feb 28, 2022",8.3808588235294,148.70588235294
"Tuesday, Mar 1, 2022",7.843375,116.125
"Wednesday, Mar 2, 2022",7.53625,191.75
"Thursday, Mar 3, 2022",7.4511235955056,161.87640449438
"Friday, Mar 4, 2022",7.1014387755102,131.55102040816
"Saturday, Mar 5, 2022",7.2151020408163,218.80612244898
"Sunday, Mar 6, 2022",7.4480588235294,119.09411764706
"Monday, Mar 7, 2022",7.0445353535353,107
"Tuesday, Mar 8, 2022",6.5372846938775,161.75510204082
